,,,,,,,,"2009",,,,,"2010",,,,
"קוד סעיף","שם סעיף","קוד תחום","שם תחום","קוד תוכנית","שם תוכנית","קוד תקנה","שם תקנה","תקציב מקורי - הוצאות נטו","תקציב מקורי - הוצאה מותנית בהכנסה","תקציב מקורי - הכנסה מיועדת","תקציב מקורי - הרשאה להתחייב","תקציב מקורי - שיא כא","תקציב מקורי - הוצאות נטו","תקציב מקורי - הוצאה מותנית בהכנסה","תקציב מקורי - הכנסה מיועדת","תקציב מקורי - הרשאה להתחייב","תקציב מקורי - שיא כא"
,,,,"7503","מכירת קרקע בבעלות מדינה","750301","מכירת קרקע בבעלות מדינה","298000","0","0","0","0","500000","0","0","0","0"
,,"76","הכנסות הון אחרות","7601","הכנסות הון אחרות","760101","הכנסות הון אחרות","0","0","0","0","0","0","0","0","0","0"
,,"81","מלוה מהמוסד לבטוח לאומי","8101","מלוה מהמוסד לבטוח לאומי","810101","מלוה מהמוסד לבטוח לאומי","13320000","0","0","0","0","12409000","0","0","0","0"
,,"82","הכנסה מאמיסיות והפקדות","8201","הכנסה מאמיסיות והפקדות","820101","הכנסה מאמיסיות והפקדות","0","0","0","0","0","0","0","0","0","0"
,,,,,,"820102","אג""ח סחירות","0","0","0","0","0","0","0","0","0","0"
,,,,,,"820103","אג""ח מיועדות","0","0","0","0","0","0","0","0","0","0"
,,,,,,"820104","הפקדה בתכניות חסכון","0","0","0","0","0","0","0","0","0","0"
,,,,,,"820105","אג""ח סחירות לא צמודות","0","0","0","0","0","0","0","0","0","0"
,,,,,,"820106","הפ. אמיסיות של הבנקים","0","0","0","0","0","0","0","0","0","0"
,,,,,,"820107","הפקדות אחרות","0","0","0","0","0","0","0","0","0","0"
,,,,,,"820108","העברת הכנסה לבנק- חינוך","0","0","0","0","0","0","0","0","0","0"
,,,,,,"820109","העברת הכנסה ליהב","0","0","0","0","0","0","0","0","0","0"
,,,,,,"820110","קרנות פנסיה ותיקות","0","0","0","0","0","0","0","0","0","0"
,,,,,,"820111","קרנות פנסיה חדשות","0","0","0","0","0","0","0","0","0","0"
,,"83","מלוות פנים","8301","מלוות סחירים","830101","מלוות סחירים","88200147","0","0","0","0","87240760","0","0","0","0"
,,,,"8302","מלוות לא סחירים","830201","אג""ח מיועדות-חברות","2600000","0","0","0","0","1800000","0","0","0","0"
,,,,,,"830202","אג""ח מיועדות-קרנות","300000","0","0","0","0","1000000","0","0","0","0"
,,,,,,"830203","כספי אמיסיות,הפקדות","500000","0","0","0","0","500000","0","0","0","0"
,,"84","מלוות חוץ","8401","מלוות העצמאות והפיתוח","840101","מלוות העצמאות והפיתוח","4100000","0","0","0","0","4300000","0","0","0","0"
,,,,,,"840102","בניכוי הוצאות הפצה","-184500","0","0","0","0","-193500","0","0","0","0"
,,,,"8402","מלוות באמצעות ערבויות","840201","מלוות באמצעות ערבויות","0","0","0","0","0","8600000","0","0","0","0"
,,,,,,"840202","בניכוי סקורינג","0","0","0","0","0","0","0","0","0","0"
,,,,"8403","מלוות אחרים","840301","מלוות אחרים (ערבות","13500000","0","0","0","0","4300000","0","0","0","0"
,,"90","מענקים מחו""ל","9001","מילווה העצמאות והפיתוח","900101","מילווה העצמאות והפיתוח","0","0","0","0","0","0","0","0","0","0"
,,,,"9010","בניכוי: הוצאות הפצה","901001","בניכוי: הוצאות הפצה","0","0","0","0","0","0","0","0","0","0"
,,,,"9020","סיוע בטחוני מארה""ב","902001","סיוע בטחוני","8640000","0","0","0","0","9900080","0","0","0","0"
,,,,"9040","סיוע אזרחי מארה""ב","904001","סיוע אזרחי","0","0","0","0","0","0","0","0","0","0"
,,,,"9080","הלוואות אחרות","908001","הלוואות אחרות","0","0","0","0","0","0","0","0","0","0"
,,,,,,"908002","הלוואות מממשלות זרות","0","0","0","0","0","0","0","0","0","0"
,,,,,,"908003","הלוואות מבנקים בחו""ל","0","0","0","0","0","0","0","0","0","0"
,,,,,,"908004","בניכוי סקורינג","0","0","0","0","0","0","0","0","0","0"
,,"94","מקדמה למימון חוב לב""י","9401","מקדמה למימון חוב לב""י","940101","מיקדמה למימון חוב לב""י","0","0","0","0","0","0","0","0","0","0"
,,"95","העברה לחלק א'","9501","העברה לחלק א'","950101","העברה לחלק א'","-45677403","0","0","0","0","-44607028","0","0","0","0"
"1","נשיא המדינה ולשכתו","101","נשיא המדינה ולשכתו","10101","נשיא","1010101","משכורת הנשיא","729","0","0","0","1","739","0","0","0","1"
,,,,,,"1010102","קרן לרשות הנשיא","120","0","0","0","0","132","0","0","0","0"
,,,,,,"1010104","השתתפות האפוטרופוס","0","0","0","0","0","0","0","0","0","0"
,,,,"10102","לשכת הנשיא","1010201","שיא כח אדם","5178","0","0","0","28.5","5289","0","0","0","28.5"
,,,,,,"1010202","שעות נוספות","909","0","0","0","0","882","0","0","0","0"
,,,,,,"1010203","כוננות","174","0","0","0","0","167","0","0","0","0"
,,,,,,"1010204","עלויות פרישה","105","0","0","0","0","106","0","0","0","0"
,,,,"10103","לשכת הנשיא לשעבר קציר","1010301","שיא כח אדם","210","0","0","0","1","213","0","0","0","1"
,,,,,,"1010302","שעות נוספות","84","0","0","0","0","85","0","0","0","0"
,,,,,,"1010303","השתתפות באחזקת רכב","46","0","0","0","0","47","0","0","0","0"
,,,,,,"1010305","שכר דירה ואחזקת בית","133","0","0","0","0","133","0","0","0","0"
,,,,,,"1010306","קנית שרותי מזכירות","363","0","0","0","0","368","0","0","0","0"
,,,,,,"1010307","אחזקת רכב","51","0","0","0","0","51","0","0","0","0"
,,,,,,"1010308","דלק לרכב ממשלתי","17","0","0","0","0","17","0","0","0","0"
,,,,,,"1010309","אחזקת - פלאפון","8","0","0","0","0","8","0","0","0","0"
,,,,"10104","לשכת הנשיא לשעבר נבון","1010401","שיא כח אדם","524","0","0","0","3.5","531","0","0","0","3.5"
,,,,,,"1010402","שעות נוספות","153","0","0","0","0","155","0","0","0","0"
,,,,,,"1010406","הוצאות אחזקת הבית","55","0","0","0","0","55","0","0","0","0"
,,,,,,"1010408","השתתפות באחזקת רכב","92","0","0","0","0","93","0","0","0","0"
,,,,,,"1010409","דלק לרכב ממשלתי","31","0","0","0","0","31","0","0","0","0"
,,,,,,"1010411","אחזקת רכב ממשלתי","51","0","0","0","0","51","0","0","0","0"
,,,,,,"1010412","אחזקת פלאפון","11","0","0","0","0","11","0","0","0","0"
,,,,,,"1010415","שכר דירה ללשכה","160","0","0","0","0","456","0","0","0","0"
,,,,,,"1010416","הוצאות אחזקה ושונות","117","0","0","0","0","117","0","0","0","0"
,,,,"10105","לשכת אשת הנשיא לשעבר","1010501","שיא כח אדם","147","0","0","0","1","149","0","0","0","1"
,,,,,,"1010502","שעות נוספות","63","0","0","0","0","64","0","0","0","0"
,,,,,,"1010503","השתתפות באחזקת רכב","46","0","0","0","0","47","0","0","0","0"
,,,,,,"1010504","השתתפות באחזקת הבית","148","0","0","0","0","148","0","0","0","0"
,,,,,,"1010505","דלק לרכב ממשלתי","20","0","0","0","0","20","0","0","0","0"
,,,,,,"1010506","אחזקת רכב ממשלתי","51","0","0","0","0","51","0","0","0","0"
,,,,,,"1010507","אחזקת פלאפון","8","0","0","0","0","8","0","0","0","0"
,,,,,,"1010509","הוצאות אחזקה ושונות","41","0","0","0","0","41","0","0","0","0"
,,,,"10106","לשכת אשת הנשיא לשעבר","1010601","שיא כח אדם","157","0","0","0","1","159","0","0","0","1"
,,,,,,"1010602","שעות נוספות","74","0","0","0","0","75","0","0","0","0"
,,,,,,"1010603","הוצאות אחזקת בית","150","0","0","0","0","150","0","0","0","0"
,,,,,,"1010604","החזר הוצאות רכב","43","0","0","0","0","44","0","0","0","0"
,,,,,,"1010605","דלק לרכב ממשלתי","41","0","0","0","0","41","0","0","0","0"
,,,,,,"1010606","אחזקת רכב ממשלתי","51","0","0","0","0","51","0","0","0","0"
,,,,,,"1010607","אחזקת טלפונים ניידים","16","0","0","0","0","16","0","0","0","0"
,,,,,,"1010609","הוצאות ארגוניות","30","0","0","0","0","30","0","0","0","0"
,,,,"10107","לשכת הנשיא לשעבר - משה","1010701","שיא כח אדם","524","0","0","0","3.5","531","0","0","0","3.5"
,,,,,,"1010702","שעות נוספות","153","0","0","0","0","155","0","0","0","0"
,,,,,,"1010703","הוצאות אחזקת בית","55","0","0","0","0","55","0","0","0","0"
,,,,,,"1010704","החזר הוצאות רכב","92","0","0","0","0","93","0","0","0","0"
,,,,,,"1010705","דלק לרכב ממשלתי","31","0","0","0","0","31","0","0","0","0"
,,,,,,"1010706","אחזקת רכב ממשלתי","51","0","0","0","0","51","0","0","0","0"
,,,,,,"1010707","אחזקת טלפונים ניידים","11","0","0","0","0","11","0","0","0","0"
,,,,,,"1010708","שכר דירה ללשכה","160","0","0","0","0","456","0","0","0","0"
,,,,,,"1010709","הוצאות ארגוניות","117","0","0","0","0","117","0","0","0","0"
,,,,"10109","אמרכלות","1010905","העסקת סטונטים","179","0","0","0","0","181","0","0","0","0"
,,,,,,"1010906","עבודה בלתי צמיתה -","277","0","0","0","0","281","0","0","0","0"
,,,,,,"1010907","העסקת מאבטחים","4240","0","0","0","0","4142","0","0","0","0"
,,,,,,"1010908","עבודה בלתי צמיתה","2985","0","0","0","0","2864","0","0","0","0"
,,,,,,"1010909","שרותי כח אדם וייעוץ","1040","0","0","0","0","1040","0","0","0","0"
,,,,,,"1010910","תפעול","3214","800","0","0","0","3214","800","0","0","0"
,,,,,,"1010911","רכישת שירותי סלקטורים","0","0","0","0","0",,,,,
,,,,,,"1010912","ייעוץ","0","0","0","0","0","0","0","0","0","0"
,,,,,,"1010913","מבקר כספים - חשבות","60","0","0","0","0","60","0","0","0","0"
,,,,,,"1010915","אמצעי בטחון","1400","0","0","0","0","1400","0","0","0","0"
