"00001402 - תקבולי מע""מ נטו","49761000","49761000","47947769","-1813231","96.400078125","-1813231","96.400078125"," "," "," "," "," "," "
"000014 - תקבולי מע""מ ברוטו","49761000","49761000","47947769","-1813231","96.400078125","-1813231","96.400078125"," "," "," "," "," "," "
"0000150101 - מס טבק - בלו","950000","950000","850805","-99195","89.600078125","-99195","89.600078125"," "," "," "," "," "," "
"00001501 - מס טבק - בלו","950000","950000","850805","-99195","89.600078125","-99195","89.600078125"," "," "," "," "," "," "
"000015 - מס טבק - בלו","950000","950000","850805","-99195","89.600078125","-99195","89.600078125"," "," "," "," "," "," "
"0000180101 - מס דלק","8700000","8700000","8769892","69892","100.800078125","69892","100.800078125"," "," "," "," "," "," "
"0000180103 - מס על סולר","","","-13680","-13680","","-13680",""," "," "," "," "," "," "
"00001801 - מס דלק","8700000","8700000","8756212","56212","100.600078125","56212","100.600078125"," "," "," "," "," "," "
"000018 - מס דלק","8700000","8700000","8756212","56212","100.600078125","56212","100.600078125"," "," "," "," "," "," "
"0000200101 - מס בולים","550000","550000","708147","158147","128.800078125","158147","128.800078125"," "," "," "," "," "," "
"00002001 - מס בולים","550000","550000","708147","158147","128.800078125","158147","128.800078125"," "," "," "," "," "," "
"000020 - מס בולים","550000","550000","708147","158147","128.800078125","158147","128.800078125"," "," "," "," "," "," "
"0000240101 - אגרות כלי רכב","2200000","2200000","2472136","272136","112.400078125","272136","112.400078125"," "," "," "," "," "," "
"00002401 - אגרות כלי רכב","2200000","2200000","2472136","272136","112.400078125","272136","112.400078125"," "," "," "," "," "," "
"000024 - אגרות כלי רכב","2200000","2200000","2472136","272136","112.400078125","272136","112.400078125"," "," "," "," "," "," "
"0000250101 - אגרות, קנסות ורשיונות","3000000","3000000","1286450","-1713550","42.9000390625","-1713550","42.9000390625"," "," "," "," "," "," "
"0000250102 - קנסות","","","416286","416286","","416286",""," "," "," "," "," "," "
"00002501 - אגרות קנסות ורשיונות","3000000","3000000","1702736","-1297264","56.8000390625","-1297264","56.8000390625"," "," "," "," "," "," "
"0000250301 - אגרות תדרים","","","193774","193774","","193774",""," "," "," "," "," "," "
"00002503 - אגרות תדרים","","","193774","193774","","193774",""," "," "," "," "," "," "
"0000250501 - רשיון שנתי לבנקים","","","20847","20847","","20847",""," "," "," "," "," "," "
"00002505 - רשיון שנתי לבנקים","","","20847","20847","","20847",""," "," "," "," "," "," "
"0000250601 - אגרות לרישוי סוכני בטוח","","","7405","7405","","7405",""," "," "," "," "," "," "
"00002506 - אגרות לרישוי סוכני בטוח","","","7405","7405","","7405",""," "," "," "," "," "," "
"000025 - אגרות קנסות ורשיונות","3000000","3000000","1924762","-1075238","64.2000390625","-1075238","64.2000390625"," "," "," "," "," "," "
"0000340101 - ריבית במט""ח","158560","158560","238670","80110","150.5","80110","150.5"," "," "," "," "," "," "
"00003401 - ריבית במט""ח","158560","158560","238670","80110","150.5","80110","150.5"," "," "," "," "," "," "
"0000340201 - ריבית בגין כספי ערבויות","","","5","5","","5",""," "," "," "," "," "," "
"00003402 - ריבית בגין כספי ערבויות","","","5","5","","5",""," "," "," "," "," "," "
"0000340301 - ריבית בגין עסקאות במט""ח","","","508705","508705","","508705",""," "," "," "," "," "," "
"00003403 - ריבית בגין עסקאות במט""ח","","","508705","508705","","508705",""," "," "," "," "," "," "
"000034 - ריבית במט""ח","158560","158560","747381","588821","471.4003125","588821","471.4003125"," "," "," "," "," "," "
"0000350101 - גביית ריבית","2476950","2476950","2420","-2474530","0.100000076293945","-2474530","0.100000076293945"," "," "," "," "," "," "
"00003501 - גביית ריבית","2476950","2476950","2420","-2474530","0.100000076293945","-2474530","0.100000076293945"," "," "," "," "," "," "
"0000350201 - גביית ריבית ממשכנתאות","","","1326389","1326389","","1326389",""," "," "," "," "," "," "
"0000350202 - גביית הצמדה לרבית -","","","383837","383837","","383837",""," "," "," "," "," "," "
"0000350203 - גביית ריבית- מח' הגבייה","","","375330","375330","","375330",""," "," "," "," "," "," "
"0000350204 - גביית הצמדה לריבית","","","206526","206526","","206526",""," "," "," "," "," "," "
"00003502 - גביית ריבית מח' הגבייה","","","2292081","2292081","","2292081",""," "," "," "," "," "," "
"0000350301 - תקבולי ריבית שונים","","","25551","25551","","25551",""," "," "," "," "," "," "
"0000350302 - גביית ריבית על שטרי הון","","","6199","6199","","6199",""," "," "," "," "," "," "
"00003503 - תקבולי רבית מגורמים שונ","","","31750","31750","","31750",""," "," "," "," "," "," "
"000035 - גביית ריבית","2476950","2476950","2326251","-150699","93.900078125","-150699","93.900078125"," "," "," "," "," "," "
"0000410101 - ריבית מבנק ישראל","","","-129124","-129124","","-129124",""," "," "," "," "," "," "
"00004101 - ריבית מבנק ישראל","","","-129124","-129124","","-129124",""," "," "," "," "," "," "
"000041 - ריבית מבנק ישראל","","","-129124","-129124","","-129124",""," "," "," "," "," "," "
"0000420101 - תמלוגים ממפעלים עסקיים","174","174","","-174","0","-174","0"," "," "," "," "," "," "
"00004201 - תמלוגים ממפעלים עסקיים","174","174","","-174","0","-174","0"," "," "," "," "," "," "
"000042 - תמלוגים ממפעלים עסקיים","174","174","","-174","0","-174","0"," "," "," "," "," "," "
"0000430101 - תמלוגים מאוצרות טבע","185571","185571","188599","3028","101.600078125","3028","101.600078125"," "," "," "," "," "," "
"00004301 - תמלוגים מאוצרות טבע","185571","185571","188599","3028","101.600078125","3028","101.600078125"," "," "," "," "," "," "
"000043 - תמלוגים מאוצרות טבע","185571","185571","188599","3028","101.600078125","3028","101.600078125"," "," "," "," "," "," "
"0000440101 - תמלוגים מחברות ממשלתיות","335235","335235","","-335235","0","-335235","0"," "," "," "," "," "," "
"0000440102 - תמלוגים מבזק","","","139699","139699","","139699",""," "," "," "," "," "," "
"0000440103 - תמלוגים מרשות שדות התעו","","","15383","15383","","15383",""," "," "," "," "," "," "
"0000440104 - תמלוגים מרשות הנמלים","","","57494","57494","","57494",""," "," "," "," "," "," "
"0000440105 - תמלוגים מרשות הדואר","","","27221","27221","","27221",""," "," "," "," "," "," "
"00004401 - תמלוגים מחברות ממשלתיות","335235","335235","239798","-95437","71.5","-95437","71.5"," "," "," "," "," "," "
"000044 - תמלוגים מחברות ממשלתיות","335235","335235","239798","-95437","71.5","-95437","71.5"," "," "," "," "," "," "
"0000450101 - דוידנדים מחברות ממשלתיו","314510","314510","","-314510","0","-314510","0"," "," "," "," "," "," "
"00004501 - דוידנדים מחברות ממשלתיו","314510","314510","","-314510","0","-314510","0"," "," "," "," "," "," "
"0000450201 - דיוידנדים מחברות שונות","","","43145","43145","","43145",""," "," "," "," "," "," "
"0000450203 - דיוידנדים מחברת חשמל","","","106159","106159","","106159",""," "," "," "," "," "," "
"0000450204 - דיוידנדים מבתי זיקוק","","","23515","23515","","23515",""," "," "," "," "," "," "
"00004502 - דיוידנדים מחברות","","","172818","172818","","172818",""," "," "," "," "," "," "
"0000450301 - דיוידנדים מבנק לאומי","","","349246","349246","","349246",""," "," "," "," "," "," "
"0000450302 - דיוידנדים מבנק הפועלים","","","58","58","","58",""," "," "," "," "," "," "
"00004503 - דיוידנדים מבנקים שבהסדר","","","349305","349305","","349305",""," "," "," "," "," "," "
"000045 - דיוידנדים מחברות ממשלתי","314510","314510","522123","207613","166","207613","166"," "," "," "," "," "," "
"0000460101 - החזר ע""ח שנים קודמות","113041","113041","27913","-85128","24.70001953125","-85128","24.70001953125"," "," "," "," "," "," "
"00004601 - החזר ע""ח שנים קודמות","113041","113041","27913","-85128","24.70001953125","-85128","24.70001953125"," "," "," "," "," "," "
"000046 - החזר ע""ח שנים קודמות","113041","113041","27913","-85128","24.70001953125","-85128","24.70001953125"," "," "," "," "," "," "
"0000470101 - הכנסות שונות","1275195","1275195","2249732","974537","176.40015625","974537","176.40015625"," "," "," "," "," "," "
"0000470102 - רכישת זכויות גמלה %18.5","","","28391","28391","","28391",""," "," "," "," "," "," "
"0000470103 - גימלה %2","","","658","658","","658",""," "," "," "," "," "," "
"0000470104 - צרוף שרות קודם","","","2402","2402","","2402",""," "," "," "," "," "," "
"0000470105 - החרמות","","","3288","3288","","3288",""," "," "," "," "," "," "
"0000470106 - הכנסות מהפרשי שער","","","649","649","","649",""," "," "," "," "," "," "
"0000470107 - בונוס ""מתמיד"" מאל-על","","","204","204","","204",""," "," "," "," "," "," "
"0000470109 - הכנסות מהחטיבה להתישבות","","","6241","6241","","6241",""," "," "," "," "," "," "
"0000470113 - הכנסות מתרומות","","","5088","5088","","5088",""," "," "," "," "," "," "
"0000470115 - החזר זכות גימלה","","","1399","1399","","1399",""," "," "," "," "," "," "
"00004701 - הכנסות שונות","1275195","1275195","2298050","1022855","180.20015625","1022855","180.20015625"," "," "," "," "," "," "
"000047 - הכנסות שונות","1275195","1275195","2298050","1022855","180.20015625","1022855","180.20015625"," "," "," "," "," "," "
"0000480101 - הכנסה מיועדת מעל האומדן","105602","105602","156237","50635","147.900078125","50635","147.900078125"," "," "," "," "," "," "
"00004801 - הכנסה מיועדת מעל האומדן","105602","105602","156237","50635","147.900078125","50635","147.900078125"," "," "," "," "," "," "
"000048 - הכנסה מיועדת מעל האומדן","105602","105602","156237","50635","147.900078125","50635","147.900078125"," "," "," "," "," "," "
"0000490101 - העברה מחלק ב'","25386553","25386553","","-25386553","0","-25386553","0"," "," "," "," "," "," "
"00004901 - העברה מחלק ב'","25386553","25386553","","-25386553","0","-25386553","0"," "," "," "," "," "," "
"000049 - העברה מחלק ב'","25386553","25386553","","-25386553","0","-25386553","0"," "," "," "," "," "," "
"0000500101 - דמי שימוש בנכסים ממשלתי","222846","222846","204837","-18009","91.900078125","-18009","91.900078125"," "," "," "," "," "," "
"00005001 - דמי שימוש בנכסים ממשלתי","222846","222846","204837","-18009","91.900078125","-18009","91.900078125"," "," "," "," "," "," "
"000050 - דמי שימוש בנכסים ממשלתי","222846","222846","204837","-18009","91.900078125","-18009","91.900078125"," "," "," "," "," "," "
"0000510101 - גביית קרן","5560500","5560500","","-5560500","0","-5560500","0"," "," "," "," "," "," "
"00005101 - גביית קרן","5560500","5560500","","-5560500","0","-5560500","0"," "," "," "," "," "," "
"0000510201 - גביית קרן משכנתאות","","","2760618","2760618","","2760618",""," "," "," "," "," "," "
"0000510202 - גביית הצמדה-קרן משכנתאו","","","1314066","1314066","","1314066",""," "," "," "," "," "," "
"00005102 - גביית קרן - מח' הגבייה","","","4074685","4074685","","4074685",""," "," "," "," "," "," "
"0000510301 - גביית קרן- גורמים שונים","","","1188061","1188061","","1188061",""," "," "," "," "," "," "
"0000510302 - גביית הצמדה לקרן- שונים","","","370311","370311","","370311",""," "," "," "," "," "," "
"00005103 - גביית קרן- גורמים שונים","","","1558372","1558372","","1558372",""," "," "," "," "," "," "
"000051 - גביית קרן","5560500","5560500","5633057","72557","101.300078125","72557","101.300078125"," "," "," "," "," "," "
"0000530101 - גביית קרן במט""ח","44595","44595","139086","94491","311.90015625","94491","311.90015625"," "," "," "," "," "," "
"00005301 - גביית קרן במט""ח","44595","44595","139086","94491","311.90015625","94491","311.90015625"," "," "," "," "," "," "
"000053 - גביית קרן במט""ח","44595","44595","139086","94491","311.90015625","94491","311.90015625"," "," "," "," "," "," "
"0000630101 - הכ. ממנהל מקרקעי ישראל","531022","531022","975011","443989","183.60015625","443989","183.60015625"," "," "," "," "," "," "
"00006301 - הכ. ממנהל מקרקעי ישראל","531022","531022","975011","443989","183.60015625","443989","183.60015625"," "," "," "," "," "," "
"000063 - הכ. ממנהל מקרקעי ישראל","531022","531022","975011","443989","183.60015625","443989","183.60015625"," "," "," "," "," "," "
"0000710101 - הפרשות לפנסיה יח'משקיות","2000","2000","-6","-2006","-0.300000152587891","-2006","-0.300000152587891"," "," "," "," "," "," "
"00007101 - הפרשות לפנסיה יח'משקיות","2000","2000","-6","-2006","-0.300000152587891","-2006","-0.300000152587891"," "," "," "," "," "," "
"000071 - הפרשות לפנסיה-יח'משקיות","2000","2000","-6","-2006","-0.300000152587891","-2006","-0.300000152587891"," "," "," "," "," "," "
"0000720101 - הפרשות לפנסיה מ. עסקיים","10018","10018","10204","186","101.900078125","186","101.900078125"," "," "," "," "," "," "
"00007201 - הפרשות לפנסיה מ. עסקיים","10018","10018","10204","186","101.900078125","186","101.900078125"," "," "," "," "," "," "
"000072 - הפרשות לפנסיה מ. עסקיים","10018","10018","10204","186","101.900078125","186","101.900078125"," "," "," "," "," "," "
"0000730101 - הפרשות לפנסיה - חברות","13760","13760","14177","417","103","417","103"," "," "," "," "," "," "
"00007301 - הפרשות לפנסיה - חברות","13760","13760","14177","417","103","417","103"," "," "," "," "," "," "
"000073 - הפרשות לפנסיה - חברות","13760","13760","14177","417","103","417","103"," "," "," "," "," "," "
"0000750101 - מכירת חברות ממשלתיות","4000000","4000000","4116971","116971","102.900078125","116971","102.900078125"," "," "," "," "," "," "
"00007501 - מכירת חברות ממשלתיות","4000000","4000000","4116971","116971","102.900078125","116971","102.900078125"," "," "," "," "," "," "
"0000750201 - מכירת בנקים שבהסדר","","","4455624","4455624","","4455624",""," "," "," "," "," "," "
"00007502 - מכירת בנקים שבהסדר","","","4455624","4455624","","4455624",""," "," "," "," "," "," "
"000075 - הכנסות הון","4000000","4000000","8572595","4572595","214.30015625","4572595","214.30015625"," "," "," "," "," "," "
"0000810101 - מלוה מהמוסד לבטוח לאומי","11916202","11916202","12400000","483798","104.100078125","483798","104.100078125"," "," "," "," "," "," "
"00008101 - מלוה מהמוסד לבטוח לאומי","11916202","11916202","12400000","483798","104.100078125","483798","104.100078125"," "," "," "," "," "," "
"000081 - מלוה מהמוסד לבטוח לאומי","11916202","11916202","12400000","483798","104.100078125","483798","104.100078125"," "," "," "," "," "," "
"0000820101 - הכנסה מאמיסיות והפקדות","1000000","1000000","","-1000000","0","-1000000","0"," "," "," "," "," "," "
"0000820102 - אג""ח סחירות","15152373","15152373","32149087","16996714","212.20015625","16996714","212.20015625"," "," "," "," "," "," "
"0000820103 - אג""ח מיועדות","2800000","2800000","3868205","1068205","138.200078125","1068205","138.200078125"," "," "," "," "," "," "
"0000820105 - אג""ח סחירות לא צמודות","28140600","28140600","","-28140600","0","-28140600","0"," "," "," "," "," "," "
"0000820106 - הפ. אמיסיות של הבנקים","","","622026","622026","","622026",""," "," "," "," "," "," "
"0000820107 - הפקדות אחרות","","","2996","2996","","2996",""," "," "," "," "," "," "
"00008201 - הכנסה מאמיסיות והפקדות","47092973","47092973","36642314","-10450659","77.8000390625","-10450659","77.8000390625"," "," "," "," "," "," "
"000082 - הכנסה מאמיסיות והפקדות","47092973","47092973","36642314","-10450659","77.8000390625","-10450659","77.8000390625"," "," "," "," "," "," "
"0000900101 - מילווה העצמאות והפיתוח","4831740","4831740","4325900","-505840","89.5","-505840","89.5"," "," "," "," "," "," "
"00009001 - מילווה העצמאות והפיתוח","4831740","4831740","4325900","-505840","89.5","-505840","89.5"," "," "," "," "," "," "
"0000901001 - בניכוי: הוצאות הפצה","-231740","-231740","-214612","17128","92.600078125","17128","92.600078125"," "," "," "," "," "," "
"00009010 - בניכוי: הוצאות הפצה","-231740","-231740","-214612","17128","92.600078125","17128","92.600078125"," "," "," "," "," "," "
"0000902001 - סיוע בטחוני","10216453","10216453","8799435","-1417018","86.100078125","-1417018","86.100078125"," "," "," "," "," "," "
"00009020 - סיוע בטחוני מארה""ב","10216453","10216453","8799435","-1417018","86.100078125","-1417018","86.100078125"," "," "," "," "," "," "
"0000904001 - סיוע אזרחי","1656722","1656722","2680845","1024123","161.800078125","1024123","161.800078125"," "," "," "," "," "," "
"00009040 - סיוע אזרחי מארה""ב","1656722","1656722","2680845","1024123","161.800078125","1024123","161.800078125"," "," "," "," "," "," "
"0000908001 - הלוואות אחרות","10676000","10676000","12104587","1428587","113.400078125","1428587","113.400078125"," "," "," "," "," "," "
"0000908002 - הלוואות מממשלות זרות","","","14","14","","14",""," "," "," "," "," "," "
"0000908004 - בניכוי סקורינג","-276000","-276000","","276000","0","276000","0"," "," "," "," "," "," "
"00009080 - הלוואות אחרות","10400000","10400000","12104601","1704601","116.400078125","1704601","116.400078125"," "," "," "," "," "," "
"000090 - מילוות ומענקים מחו""ל","26873175","26873175","27696169","822994","103.100078125","822994","103.100078125"," "," "," "," "," "," "
"0000950101 - העברה לחלק א'","-25386553","-25386553","","25386553","0","25386553","0"," "," "," "," "," "," "
"00009501 - העברה לחלק א'","-25386553","-25386553","","25386553","0","25386553","0"," "," "," "," "," "," "
"000095 - העברה לחלק א'","-25386553","-25386553","","25386553","0","25386553","0"," "," "," "," "," "," "
"0000 - הכנסות המדינה","264462929","264462929","261787901","-2675028","99","-2675028","99"," "," "," "," "," "," "
"0001010101 - משכורת הנשיא","694","694","561","-133","80.8000390625","-133","80.8000390625"," "," "," "," "," "," "
"0001010102 - קרן לרשות הנשיא","142","4000","3353","3211","2361.30125","-647","83.800078125"," "," "," "," "," "," "
"0001010103 - סיוע לסופרים","","1000","341","341","","-659","34.10001953125"," "," "," "," "," "," "
"0001010104 - השתתפות האפוטרופוס","","-5000","-3709","-3709","","1291","74.2000390625"," "," "," "," "," "," "
"00010101 - נשיא","836","694","546","-290","65.3000390625","-148","78.7000390625"," "," "," "," "," "," "
"0001010201 - שיא כח אדם","5272","5272","5179","-93","98.200078125","-93","98.200078125"," "," "," "," "," "," "
"0001010202 - שעות נוספות","626","776","769","143","122.800078125","-7","99.100078125"," "," "," "," "," "," "
"0001010203 - כוננות","143","143","140","-3","97.900078125","-3","97.900078125"," "," "," "," "," "," "
"0001010204 - עלויות פרישה","","100","46","46","","-54","46"," "," "," "," "," "," "
"00010102 - לשכת הנשיא","6041","6291","6134","93","101.5","-157","97.5"," "," "," "," "," "," "
"0001010301 - שיא כח אדם","199","159","155","-44","77.9000390625","-4","97.5"," "," "," "," "," "," "
"0001010302 - שעות נוספות","80","80","80","0","100","0","100"," "," "," "," "," "," "
"0001010303 - השתתפות באחזקת רכב","40","40","42","2","105","2","105"," "," "," "," "," "," "
"0001010305 - שכ""ד ואחזקת בית למכון","133","127","127","-6","95.5","0","100"," "," "," "," "," "," "
"0001010306 - קנית שרותי מזכירות","345","333","332","-13","96.200078125","-1","99.700078125"," "," "," "," "," "," "
"0001010307 - אחזקת רכב","52","60","56","4","107.700078125","-4","93.300078125"," "," "," "," "," "," "
"0001010308 - דלק לרכב ממשלתי","17","27","24","7","141.200078125","-3","88.900078125"," "," "," "," "," "," "
"0001010309 - אחזקת  - פלפון","8","8","6","-2","75","-2","75"," "," "," "," "," "," "
"00010103 - לשכת הנשיא לשעבר קציר","874","834","822","-52","94.100078125","-12","98.600078125"," "," "," "," "," "," "
"0001010401 - שיא כ""א","499","469","459","-40","92","-10","97.900078125"," "," "," "," "," "," "
"0001010402 - שעות נוספות","146","141","141","-5","96.600078125","0","100"," "," "," "," "," "," "
"0001010406 - הוצאות החזקת הבית","55","49","32","-23","58.2000390625","-17","65.3000390625"," "," "," "," "," "," "
"0001010408 - השתתפות באחזקת רכב","90","90","81","-9","90","-9","90"," "," "," "," "," "," "
"0001010409 - דלק לרכב ממשלתי","31","31","30","-1","96.800078125","-1","96.800078125"," "," "," "," "," "," "
"0001010411 - אחזקת רכב ממשלתי","52","60","56","4","107.700078125","-4","93.300078125"," "," "," "," "," "," "
"0001010412 - אחזקת פלאפון","11","11","5","-6","45.5","-6","45.5"," "," "," "," "," "," "
"0001010415 - שכ""ד ללשכה","160","130","127","-33","79.4000390625","-3","97.700078125"," "," "," "," "," "," "
"0001010416 - הוצאות אירגוניות","117","115","102","-15","87.200078125","-13","88.700078125"," "," "," "," "," "," "
"00010104 - לשכת הנשיא לשעבר נבון","1161","1096","1034","-127","89.100078125","-62","94.300078125"," "," "," "," "," "," "
"0001010501 - שיא כח אדם","140","140","133","-7","95","-7","95"," "," "," "," "," "," "
"0001010502 - שעות נוספות","60","47","44","-16","73.3000390625","-3","93.600078125"," "," "," "," "," "," "
"0001010503 - השתתפות באחזקת רכב","45","45","34","-11","75.6000390625","-11","75.6000390625"," "," "," "," "," "," "
"0001010504 - השתתפות באחזקת הבית","148","158","158","10","106.800078125","0","100"," "," "," "," "," "," "
"0001010505 - דלק לרכב ממשלתי","20","23","20","0","100","-3","87"," "," "," "," "," "," "
"0001010506 - אחזקת רכב ממשלתי","52","57","53","1","101.900078125","-4","93"," "," "," "," "," "," "
"0001010507 - אחזקת פלאפון","8","15","10","2","125","-5","66.7000390625"," "," "," "," "," "," "
"0001010509 - הוצאות אחזקה ושונות","41","16","16","-25","39","0","100"," "," "," "," "," "," "
"00010105 - לשכת אשת הנשיא לשעבר","514","501","467","-47","90.900078125","-34","93.200078125"," "," "," "," "," "," "
"0001010601 - שיא כ""א","300","245","234","-66","78","-11","95.5"," "," "," "," "," "," "
"0001010602 - שעות נוספות","75","68","57","-18","76","-11","83.800078125"," "," "," "," "," "," "
"0001010603 - הוצאות אחזקת בית","153","140","138","-15","90.200078125","-2","98.600078125"," "," "," "," "," "," "
"0001010604 - החזר הוצאות רכב","62","62","52","-10","83.900078125","-10","83.900078125"," "," "," "," "," "," "
"0001010605 - דלק לרכב ממשלתי","41","34","29","-12","70.7000390625","-5","85.300078125"," "," "," "," "," "," "
"0001010606 - אחזקת רכב ממשלתי","52","57","56","4","107.700078125","-1","98.200078125"," "," "," "," "," "," "
"0001010607 - אחזקת טלפונים ניידים","16","9","5","-11","31.20001953125","-4","55.6000390625"," "," "," "," "," "," "
"0001010608 - שכ""ד ללשכה","130","115","108","-22","83.100078125","-7","93.900078125"," "," "," "," "," "," "
"0001010609 - הוצאות ארגוניות","117","123","103","-14","88","-20","83.700078125"," "," "," "," "," "," "
"00010106 - לשכת הנשיא לשעבר ויצמן","946","853","783","-163","82.800078125","-70","91.800078125"," "," "," "," "," "," "
"0001010906 - עב""צ - עוזרי קב""ט","394","264","203","-191","51.5","-61","76.9000390625"," "," "," "," "," "," "
"0001010907 - העסקת מאבטחים","2592","2997","2946","354","113.700078125","-51","98.300078125"," "," "," "," "," "," "
"0001010908 - עבודה בלתי צמיתה (24ח)","1482","1357","1317","-165","88.900078125","-40","97.100078125"," "," "," "," "," "," "
"0001010909 - שרותי כ""א וייעוץ","92","153","88","-4","95.700078125","-65","57.5"," "," "," "," "," "," "
"0001010910 - תפעול","2158","2936","2753","595","127.600078125","-183","93.800078125"," "," "," "," "," "," "
"0001010911 - רכישת שירותי סלקטורים","247","381","365","118","147.800078125","-16","95.800078125"," "," "," "," "," "," "
"0001010912 - ייעוץ","136","288","219","83","161","-69","76"," "," "," "," "," "," "
"0001010913 - מבקר כספים - חשבות","","23","","0","","-23","0"," "," "," "," "," "," "
"0001010915 - אמצעי בטחון","195","577","462","267","236.90015625","-115","80.1000390625"," "," "," "," "," "," "
"0001010927 - שכ""ד-השתתפות באוצר","248","208","207","-41","83.5","-1","99.5"," "," "," "," "," "," "
"0001010928 - שכר דירה","51","43","42","-9","82.400078125","-1","97.700078125"," "," "," "," "," "," "
"0001010929 - ארנונה","551","518","517","-34","93.800078125","-1","99.800078125"," "," "," "," "," "," "
"0001010930 - אחזקה","1523","1732","1686","163","110.700078125","-46","97.300078125"," "," "," "," "," "," "
"0001010931 - השת' גורמי חוץ","-603","-603","-597","6","99","6","99"," "," "," "," "," "," "
