"00001402 - תקבולי מע""מ נטו","49700000","49700000","49833021","133021","100.300078125","133021","100.300078125"," "," "," "," "," "," "
"000014 - תקבולי מע""מ ברוטו","49700000","49700000","49833021","133021","100.300078125","133021","100.300078125"," "," "," "," "," "," "
"0000150101 - מס טבק - בלו","900000","900000","744587","-155413","82.700078125","-155413","82.700078125"," "," "," "," "," "," "
"00001501 - מס טבק - בלו","900000","900000","744587","-155413","82.700078125","-155413","82.700078125"," "," "," "," "," "," "
"000015 - מס טבק - בלו","900000","900000","744587","-155413","82.700078125","-155413","82.700078125"," "," "," "," "," "," "
"0000180101 - מס דלק","9900000","9900000","10418677","518677","105.200078125","518677","105.200078125"," "," "," "," "," "," "
"0000180103 - מס על סולר","","","-320694","-320694","","-320694",""," "," "," "," "," "," "
"00001801 - מס דלק","9900000","9900000","10097982","197982","102","197982","102"," "," "," "," "," "," "
"000018 - מס דלק","9900000","9900000","10097982","197982","102","197982","102"," "," "," "," "," "," "
"0000200101 - מס בולים","400000","400000","112487","-287513","28.10001953125","-287513","28.10001953125"," "," "," "," "," "," "
"00002001 - מס בולים","400000","400000","112487","-287513","28.10001953125","-287513","28.10001953125"," "," "," "," "," "," "
"000020 - מס בולים","400000","400000","112487","-287513","28.10001953125","-287513","28.10001953125"," "," "," "," "," "," "
"0000240101 - אגרות כלי רכב","2300000","2300000","2454030","154030","106.700078125","154030","106.700078125"," "," "," "," "," "," "
"00002401 - אגרות כלי רכב","2300000","2300000","2454030","154030","106.700078125","154030","106.700078125"," "," "," "," "," "," "
"000024 - אגרות כלי רכב","2300000","2300000","2454030","154030","106.700078125","154030","106.700078125"," "," "," "," "," "," "
"0000250101 - אגרות, קנסות ורשיונות","3000000","3000000","1270007","-1729993","42.3000390625","-1729993","42.3000390625"," "," "," "," "," "," "
"0000250102 - קנסות","","","339765","339765","","339765",""," "," "," "," "," "," "
"00002501 - אגרות קנסות ורשיונות","3000000","3000000","1609772","-1390228","53.7000390625","-1390228","53.7000390625"," "," "," "," "," "," "
"0000250301 - אגרות תדרים","","","226953","226953","","226953",""," "," "," "," "," "," "
"00002503 - אגרות תדרים","","","226953","226953","","226953",""," "," "," "," "," "," "
"0000250501 - רשיון שנתי לבנקים","","","22174","22174","","22174",""," "," "," "," "," "," "
"00002505 - רשיון שנתי לבנקים","","","22174","22174","","22174",""," "," "," "," "," "," "
"0000250601 - אגרות לרישוי סוכני בטוח","","","8625","8625","","8625",""," "," "," "," "," "," "
"00002506 - אגרות לרישוי סוכני בטוח","","","8625","8625","","8625",""," "," "," "," "," "," "
"000025 - אגרות קנסות ורשיונות","3000000","3000000","1867525","-1132475","62.3000390625","-1132475","62.3000390625"," "," "," "," "," "," "
"0000340101 - ריבית במט""ח","150000","150000","262433","112433","175","112433","175"," "," "," "," "," "," "
"00003401 - ריבית במט""ח","150000","150000","262433","112433","175","112433","175"," "," "," "," "," "," "
"0000340201 - ריבית בגין כספי ערבויות","","","8","8","","8",""," "," "," "," "," "," "
"00003402 - ריבית בגין כספי ערבויות","","","8","8","","8",""," "," "," "," "," "," "
"0000340301 - ריבית בגין עסקאות במט""ח","","","189803","189803","","189803",""," "," "," "," "," "," "
"00003403 - ריבית בגין עסקאות במט""ח","","","189803","189803","","189803",""," "," "," "," "," "," "
"000034 - ריבית במט""ח","150000","150000","452245","302245","301.5","302245","301.5"," "," "," "," "," "," "
"0000350101 - גביית ריבית","2300000","2300000","21999","-2278001","1","-2278001","1"," "," "," "," "," "," "
"00003501 - גביית ריבית","2300000","2300000","21999","-2278001","1","-2278001","1"," "," "," "," "," "," "
"0000350201 - גביית ריבית ממשכנתאות","","","1293208","1293208","","1293208",""," "," "," "," "," "," "
"0000350202 - גביית הצמדה לרבית -","","","385218","385218","","385218",""," "," "," "," "," "," "
"0000350203 - גביית ריבית- מח' הגבייה","","","470959","470959","","470959",""," "," "," "," "," "," "
"0000350204 - גביית הצמדה לריבית","","","217072","217072","","217072",""," "," "," "," "," "," "
"00003502 - גביית ריבית מח' הגבייה","","","2366457","2366457","","2366457",""," "," "," "," "," "," "
"0000350301 - תקבולי ריבית שונים","","","13353","13353","","13353",""," "," "," "," "," "," "
"0000350302 - גביית ריבית על שטרי הון","","","5758","5758","","5758",""," "," "," "," "," "," "
"00003503 - תקבולי רבית מגורמים שונ","","","19111","19111","","19111",""," "," "," "," "," "," "
"000035 - גביית ריבית","2300000","2300000","2407567","107567","104.700078125","107567","104.700078125"," "," "," "," "," "," "
"0000410101 - ריבית מבנק ישראל","","","-51193","-51193","","-51193",""," "," "," "," "," "," "
"00004101 - ריבית מבנק ישראל","","","-51193","-51193","","-51193",""," "," "," "," "," "," "
"000041 - ריבית מבנק ישראל","","","-51193","-51193","","-51193",""," "," "," "," "," "," "
"0000430101 - תמלוגים מאוצרות טבע","233911","233911","261399","27488","111.800078125","27488","111.800078125"," "," "," "," "," "," "
"00004301 - תמלוגים מאוצרות טבע","233911","233911","261399","27488","111.800078125","27488","111.800078125"," "," "," "," "," "," "
"000043 - תמלוגים מאוצרות טבע","233911","233911","261399","27488","111.800078125","27488","111.800078125"," "," "," "," "," "," "
"0000440101 - תמלוגים מחברות ממשלתיות","274500","274500","","-274500","0","-274500","0"," "," "," "," "," "," "
"0000440103 - תמלוגים מרשות שדות התעו","","","15916","15916","","15916",""," "," "," "," "," "," "
"0000440104 - תמלוגים מרשות הנמלים","","","84038","84038","","84038",""," "," "," "," "," "," "
"00004401 - תמלוגים מחברות ממשלתיות","274500","274500","99954","-174546","36.40001953125","-174546","36.40001953125"," "," "," "," "," "," "
"000044 - תמלוגים מחברות ממשלתיות","274500","274500","99954","-174546","36.40001953125","-174546","36.40001953125"," "," "," "," "," "," "
"0000450101 - דוידנדים מחברות ממשלתיו","597266","597266","","-597266","0","-597266","0"," "," "," "," "," "," "
"00004501 - דוידנדים מחברות ממשלתיו","597266","597266","","-597266","0","-597266","0"," "," "," "," "," "," "
"0000450201 - דיוידנדים מחברות שונות","","","32587","32587","","32587",""," "," "," "," "," "," "
"0000450202 - דיוידנדים מבזק","","","262136","262136","","262136",""," "," "," "," "," "," "
"0000450204 - דיוידנדים מבתי זיקוק","","","24926","24926","","24926",""," "," "," "," "," "," "
"00004502 - דיוידנדים מחברות","","","319650","319650","","319650",""," "," "," "," "," "," "
"0000450301 - דיוידנדים מבנק לאומי","","","163169","163169","","163169",""," "," "," "," "," "," "
"00004503 - דיוידנדים מבנקים שבהסדר","","","163169","163169","","163169",""," "," "," "," "," "," "
"000045 - דיוידנדים מחברות ממשלתי","597266","597266","482819","-114447","80.8000390625","-114447","80.8000390625"," "," "," "," "," "," "
"0000460101 - החזר ע""ח שנים קודמות","82580","82580","53544","-29036","64.8000390625","-29036","64.8000390625"," "," "," "," "," "," "
"00004601 - החזר ע""ח שנים קודמות","82580","82580","53544","-29036","64.8000390625","-29036","64.8000390625"," "," "," "," "," "," "
"000046 - החזר ע""ח שנים קודמות","82580","82580","53544","-29036","64.8000390625","-29036","64.8000390625"," "," "," "," "," "," "
"0000470101 - הכנסות שונות","930233","930233","1830430","900197","196.80015625","900197","196.80015625"," "," "," "," "," "," "
"0000470102 - רכישת זכויות גמלה %18.5","","","33887","33887","","33887",""," "," "," "," "," "," "
"0000470103 - גימלה %2","","","93","93","","93",""," "," "," "," "," "," "
"0000470104 - צרוף שרות קודם","","","2399","2399","","2399",""," "," "," "," "," "," "
"0000470105 - החרמות","","","3511","3511","","3511",""," "," "," "," "," "," "
"0000470106 - הכנסות מהפרשי שער","","","-2541","-2541","","-2541",""," "," "," "," "," "," "
"0000470109 - הכנסות מהחטיבה להתישבות","","","17011","17011","","17011",""," "," "," "," "," "," "
"0000470111 - הכנסות מהרשות השניה","","","51287","51287","","51287",""," "," "," "," "," "," "
"0000470112 - הכנ' שונות ממכירת חברות","","","2674","2674","","2674",""," "," "," "," "," "," "
"0000470113 - הכנסות מתרומות","","","-2405","-2405","","-2405",""," "," "," "," "," "," "
"0000470115 - החזר זכות גימלה","","","1722","1722","","1722",""," "," "," "," "," "," "
"00004701 - הכנסות שונות","930233","930233","1938068","1007835","208.30015625","1007835","208.30015625"," "," "," "," "," "," "
"000047 - הכנסות שונות","930233","930233","1938068","1007835","208.30015625","1007835","208.30015625"," "," "," "," "," "," "
"0000480101 - הכנסה מיועדת מעל האומדן","172338","172338","171919","-419","99.800078125","-419","99.800078125"," "," "," "," "," "," "
"00004801 - הכנסה מיועדת מעל האומדן","172338","172338","171919","-419","99.800078125","-419","99.800078125"," "," "," "," "," "," "
"000048 - הכנסה מיועדת מעל האומדן","172338","172338","171919","-419","99.800078125","-419","99.800078125"," "," "," "," "," "," "
"0000490101 - העברה מחלק ב'","25836697","25836697","","-25836697","0","-25836697","0"," "," "," "," "," "," "
"00004901 - העברה מחלק ב'","25836697","25836697","","-25836697","0","-25836697","0"," "," "," "," "," "," "
"000049 - העברה מחלק ב'","25836697","25836697","","-25836697","0","-25836697","0"," "," "," "," "," "," "
"0000500101 - דמי שימוש בנכסים ממשלתי","195357","195357","198554","3197","101.600078125","3197","101.600078125"," "," "," "," "," "," "
"00005001 - דמי שימוש בנכסים ממשלתי","195357","195357","198554","3197","101.600078125","3197","101.600078125"," "," "," "," "," "," "
"000050 - דמי שימוש בנכסים ממשלתי","195357","195357","198554","3197","101.600078125","3197","101.600078125"," "," "," "," "," "," "
"0000510101 - גביית קרן","5700000","5700000","","-5700000","0","-5700000","0"," "," "," "," "," "," "
"00005101 - גביית קרן","5700000","5700000","","-5700000","0","-5700000","0"," "," "," "," "," "," "
"0000510201 - גביית קרן משכנתאות","","","2353315","2353315","","2353315",""," "," "," "," "," "," "
"0000510202 - גביית הצמדה-קרן משכנתאו","","","1238328","1238328","","1238328",""," "," "," "," "," "," "
"00005102 - גביית קרן - מח' הגבייה","","","3591643","3591643","","3591643",""," "," "," "," "," "," "
"0000510301 - גביית קרן- גורמים שונים","","","1664438","1664438","","1664438",""," "," "," "," "," "," "
"0000510302 - גביית הצמדה לקרן- שונים","","","476021","476021","","476021",""," "," "," "," "," "," "
"00005103 - גביית קרן- גורמים שונים","","","2140458","2140458","","2140458",""," "," "," "," "," "," "
"000051 - גביית קרן","5700000","5700000","5732102","32102","100.600078125","32102","100.600078125"," "," "," "," "," "," "
"0000530101 - גביית קרן במט""ח","40000","40000","110368","70368","275.90015625","70368","275.90015625"," "," "," "," "," "," "
"00005301 - גביית קרן במט""ח","40000","40000","110368","70368","275.90015625","70368","275.90015625"," "," "," "," "," "," "
"000053 - גביית קרן במט""ח","40000","40000","110368","70368","275.90015625","70368","275.90015625"," "," "," "," "," "," "
"0000630101 - הכ. ממנהל מקרקעי ישראל","532000","532000","1536662","1004662","288.80015625","1004662","288.80015625"," "," "," "," "," "," "
"00006301 - הכ. ממנהל מקרקעי ישראל","532000","532000","1536662","1004662","288.80015625","1004662","288.80015625"," "," "," "," "," "," "
"000063 - הכ. ממנהל מקרקעי ישראל","532000","532000","1536662","1004662","288.80015625","1004662","288.80015625"," "," "," "," "," "," "
"0000710101 - הפרשות לפנסיה יח'משקיות","41","41","-518","-559","-1263.400625","-559","-1263.400625"," "," "," "," "," "," "
"00007101 - הפרשות לפנסיה יח'משקיות","41","41","-518","-559","-1263.400625","-559","-1263.400625"," "," "," "," "," "," "
"000071 - הפרשות לפנסיה-יח'משקיות","41","41","-518","-559","-1263.400625","-559","-1263.400625"," "," "," "," "," "," "
"0000720101 - הפרשות לפנסיה מ. עסקיים","11152","11152","9067","-2085","81.3000390625","-2085","81.3000390625"," "," "," "," "," "," "
"00007201 - הפרשות לפנסיה מ. עסקיים","11152","11152","9067","-2085","81.3000390625","-2085","81.3000390625"," "," "," "," "," "," "
"000072 - הפרשות לפנסיה מ. עסקיים","11152","11152","9067","-2085","81.3000390625","-2085","81.3000390625"," "," "," "," "," "," "
"0000730101 - הפרשות לפנסיה - חברות","13355","13355","5815","-7540","43.5","-7540","43.5"," "," "," "," "," "," "
"00007301 - הפרשות לפנסיה - חברות","13355","13355","5815","-7540","43.5","-7540","43.5"," "," "," "," "," "," "
"000073 - הפרשות לפנסיה - חברות","13355","13355","5815","-7540","43.5","-7540","43.5"," "," "," "," "," "," "
"0000750101 - מכירת חברות ממשלתיות","2000000","2000000","2726","-1997274","0.100000076293945","-1997274","0.100000076293945"," "," "," "," "," "," "
"00007501 - מכירת חברות ממשלתיות","2000000","2000000","2726","-1997274","0.100000076293945","-1997274","0.100000076293945"," "," "," "," "," "," "
"0000750201 - מכירת בנקים שבהסדר","","","2016282","2016282","","2016282",""," "," "," "," "," "," "
"00007502 - מכירת בנקים שבהסדר","","","2016282","2016282","","2016282",""," "," "," "," "," "," "
"000075 - הכנסות הון","2000000","2000000","2019007","19007","101","19007","101"," "," "," "," "," "," "
"0000760101 - הכנסות הון אחרות","","","2649750","2649750","","2649750",""," "," "," "," "," "," "
"00007601 - הכנסות הון אחרות","","","2649750","2649750","","2649750",""," "," "," "," "," "," "
"000076 - הכנסות הון אחרות","","","2649750","2649750","","2649750",""," "," "," "," "," "," "
"0000810101 - מלוה מהמוסד לבטוח לאומי","12411000","12411000","13550000","1139000","109.200078125","1139000","109.200078125"," "," "," "," "," "," "
"00008101 - מלוה מהמוסד לבטוח לאומי","12411000","12411000","13550000","1139000","109.200078125","1139000","109.200078125"," "," "," "," "," "," "
"000081 - מלוה מהמוסד לבטוח לאומי","12411000","12411000","13550000","1139000","109.200078125","1139000","109.200078125"," "," "," "," "," "," "
"0000820101 - הכנסה מאמיסיות והפקדות","1000000","1000000","","-1000000","0","-1000000","0"," "," "," "," "," "," "
"0000820102 - אג""ח סחירות","11198070","11198070","6117890","-5080180","54.6000390625","-5080180","54.6000390625"," "," "," "," "," "," "
"0000820103 - אג""ח מיועדות","2800000","2800000","4406920","1606920","157.400078125","1606920","157.400078125"," "," "," "," "," "," "
"0000820105 - אג""ח סחירות לא צמודות","34053211","34053211","23764795","-10288416","69.8000390625","-10288416","69.8000390625"," "," "," "," "," "," "
"0000820106 - הפ. אמיסיות של הבנקים","","","142353","142353","","142353",""," "," "," "," "," "," "
"0000820107 - הפקדות אחרות","","","12772","12772","","12772",""," "," "," "," "," "," "
"00008201 - הכנסה מאמיסיות והפקדות","49051281","49051281","34444729","-14606552","70.2000390625","-14606552","70.2000390625"," "," "," "," "," "," "
"000082 - הכנסה מאמיסיות והפקדות","49051281","49051281","34444729","-14606552","70.2000390625","-14606552","70.2000390625"," "," "," "," "," "," "
"0000900101 - מילווה העצמאות והפיתוח","4570000","4570000","5306865","736865","116.100078125","736865","116.100078125"," "," "," "," "," "," "
"00009001 - מילווה העצמאות והפיתוח","4570000","4570000","5306865","736865","116.100078125","736865","116.100078125"," "," "," "," "," "," "
"0000901001 - בניכוי: הוצאות הפצה","-219186","-219186","-224546","-5360","102.400078125","-5360","102.400078125"," "," "," "," "," "," "
"00009010 - בניכוי: הוצאות הפצה","-219186","-219186","-224546","-5360","102.400078125","-5360","102.400078125"," "," "," "," "," "," "
"0000902001 - סיוע בטחוני","10488000","10488000","12372490","1884490","118","1884490","118"," "," "," "," "," "," "
"00009020 - סיוע בטחוני מארה""ב","10488000","10488000","12372490","1884490","118","1884490","118"," "," "," "," "," "," "
"0000904001 - סיוע אזרחי","1104000","1104000","1799","-1102201","0.200000152587891","-1102201","0.200000152587891"," "," "," "," "," "," "
"00009040 - סיוע אזרחי מארה""ב","1104000","1104000","1799","-1102201","0.200000152587891","-1102201","0.200000152587891"," "," "," "," "," "," "
"0000908001 - הלוואות אחרות","11873186","11873186","6662787","-5210399","56.1000390625","-5210399","56.1000390625"," "," "," "," "," "," "
"0000908004 - בניכוי סקורינג","-274000","-274000","","274000","0","274000","0"," "," "," "," "," "," "
"00009080 - הלוואות אחרות","11599186","11599186","6662787","-4936399","57.4000390625","-4936399","57.4000390625"," "," "," "," "," "," "
"000090 - מילוות ומענקים מחו""ל","27542000","27542000","24119395","-3422605","87.600078125","-3422605","87.600078125"," "," "," "," "," "," "
"0000950101 - העברה לחלק א'","-25836697","-25836697","","25836697","0","25836697","0"," "," "," "," "," "," "
"00009501 - העברה לחלק א'","-25836697","-25836697","","25836697","0","25836697","0"," "," "," "," "," "," "
"000095 - העברה לחלק א'","-25836697","-25836697","","25836697","0","25836697","0"," "," "," "," "," "," "
"0000 - הכנסות המדינה","271437014","271437014","267447859","-3989155","98.5","-3989155","98.5"," "," "," "," "," "," "
"0001010101 - משכורת הנשיא","694","634","616","-78","88.800078125","-18","97.200078125"," "," "," "," "," "," "
"0001010102 - קרן לרשות הנשיא","142","4000","4001","3859","2817.6025","1","100"," "," "," "," "," "," "
"0001010103 - סיוע לסופרים","","1160","360","360","","-800","31"," "," "," "," "," "," "
"0001010104 - השתתפות האפוטרופוס","","-5160","-4400","-4400","","760","85.300078125"," "," "," "," "," "," "
"00010101 - נשיא","836","634","577","-259","69","-57","91"," "," "," "," "," "," "
"0001010201 - שיא כח אדם","5222","5572","5535","313","106","-37","99.300078125"," "," "," "," "," "," "
"0001010202 - שעות נוספות","576","641","638","62","110.800078125","-3","99.5"," "," "," "," "," "," "
"0001010203 - כוננות","143","130","121","-22","84.600078125","-9","93.100078125"," "," "," "," "," "," "
"0001010204 - עלויות פרישה","100","645","625","525","625","-20","96.900078125"," "," "," "," "," "," "
"00010102 - לשכת הנשיא","6041","6988","6920","879","114.600078125","-68","99"," "," "," "," "," "," "
"0001010301 - שיא כח אדם","199","169","167","-32","83.900078125","-2","98.800078125"," "," "," "," "," "," "
"0001010302 - שעות נוספות","80","80","80","0","100","0","100"," "," "," "," "," "," "
"0001010303 - השתתפות באחזקת רכב","45","45","42","-3","93.300078125","-3","93.300078125"," "," "," "," "," "," "
"0001010305 - שכ""ד ואחזקת בית למכון","133","143","143","10","107.5","0","100"," "," "," "," "," "," "
"0001010306 - קנית שרותי מזכירות","345","350","349","4","101.200078125","-1","99.700078125"," "," "," "," "," "," "
"0001010307 - אחזקת רכב","52","57","55","3","105.800078125","-2","96.5"," "," "," "," "," "," "
"0001010308 - דלק לרכב ממשלתי","17","27","23","6","135.300078125","-4","85.200078125"," "," "," "," "," "," "
"0001010309 - אחזקת  - פלאפון","8","3","2","-6","25","-1","66.7000390625"," "," "," "," "," "," "
"00010103 - לשכת הנשיא לשעבר קציר","879","874","860","-19","97.800078125","-14","98.400078125"," "," "," "," "," "," "
"0001010401 - שיא כ""א","499","549","543","44","108.800078125","-6","98.900078125"," "," "," "," "," "," "
"0001010402 - שעות נוספות","146","146","145","-1","99.300078125","-1","99.300078125"," "," "," "," "," "," "
"0001010406 - הוצאות אחזקת הבית","55","56","40","-15","72.7000390625","-16","71.4000390625"," "," "," "," "," "," "
"0001010408 - השתתפות באחזקת רכב","90","90","87","-3","96.700078125","-3","96.700078125"," "," "," "," "," "," "
"0001010409 - דלק לרכב ממשלתי","31","46","45","14","145.200078125","-1","97.800078125"," "," "," "," "," "," "
"0001010411 - אחזקת רכב ממשלתי","52","57","56","4","107.700078125","-1","98.200078125"," "," "," "," "," "," "
"0001010412 - אחזקת פלאפון","11","6","5","-6","45.5","-1","83.300078125"," "," "," "," "," "," "
"0001010415 - שכ""ד ללשכה","160","131","130","-30","81.2000390625","-1","99.200078125"," "," "," "," "," "," "
"0001010416 - הוצאות אחזקה ושונות","117","121","101","-16","86.300078125","-20","83.5"," "," "," "," "," "," "
"00010104 - לשכת הנשיא לשעבר נבון","1161","1202","1152","-9","99.200078125","-50","95.800078125"," "," "," "," "," "," "
"0001010501 - שיא כח אדם","140","140","139","-1","99.300078125","-1","99.300078125"," "," "," "," "," "," "
"0001010502 - שעות נוספות","60","60","53","-7","88.300078125","-7","88.300078125"," "," "," "," "," "," "
"0001010503 - השתתפות באחזקת רכב","45","38","29","-16","64.4000390625","-9","76.3000390625"," "," "," "," "," "," "
"0001010504 - השתתפות באחזקת הבית","148","183","176","28","118.900078125","-7","96.200078125"," "," "," "," "," "," "
"0001010505 - דלק לרכב ממשלתי","20","20","19","-1","95","-1","95"," "," "," "," "," "," "
"0001010506 - אחזקת רכב ממשלתי","52","53","53","1","101.900078125","0","100"," "," "," "," "," "," "
"0001010507 - אחזקת פלאפון","8","11","8","0","100","-3","72.7000390625"," "," "," "," "," "," "
"0001010509 - הוצאות אחזקה ושונות","41","11","9","-32","22","-2","81.8000390625"," "," "," "," "," "," "
"00010105 - לשכת אשת הנשיא לשעבר","514","516","485","-29","94.400078125","-31","94"," "," "," "," "," "," "
"0001010601 - שיא כ""א","150","300","289","139","192.70015625","-11","96.300078125"," "," "," "," "," "," "
"0001010602 - שעות נוספות","70","5","3","-67","4.30000244140625","-2","60"," "," "," "," "," "," "
"0001010603 - הוצאות אחזקת בית","150","110","94","-56","62.7000390625","-16","85.5"," "," "," "," "," "," "
"0001010604 - החזר הוצאות רכב","42","7","5","-37","11.900009765625","-2","71.4000390625"," "," "," "," "," "," "
"0001010605 - דלק לרכב ממשלתי","41","34","31","-10","75.6000390625","-3","91.200078125"," "," "," "," "," "," "
"0001010606 - אחזקת רכב ממשלתי","52","58","55","3","105.800078125","-3","94.800078125"," "," "," "," "," "," "
"0001010607 - אחזקת טלפונים ניידים","16","5","2","-14","12.5","-3","40"," "," "," "," "," "," "
"0001010609 - הוצאות ארגוניות","30","16","11","-19","36.70001953125","-5","68.8000390625"," "," "," "," "," "," "
"00010106 - לשכת אשת הנשיא לשעבר","551","535","489","-62","88.700078125","-46","91.400078125"," "," "," "," "," "," "
"0001010906 - עב""צ - עוזרי קב""ט","264","214","209","-55","79.2000390625","-5","97.700078125"," "," "," "," "," "," "
"0001010907 - העסקת מאבטחים","2592","2992","3068","476","118.400078125","76","102.5"," "," "," "," "," "," "
"0001010908 - עבודה בלתי צמיתה (24ח)","1612","1697","1653","41","102.5","-44","97.400078125"," "," "," "," "," "," "
"0001010909 - שרותי כ""א וייעוץ","92","181","97","5","105.400078125","-84","53.6000390625"," "," "," "," "," "," "
"0001010910 - תפעול","2148","2950","2475","327","115.200078125","-475","83.900078125"," "," "," "," "," "," "
"0001010911 - רכישת שירותי סלקטורים","250","386","350","100","140","-36","90.700078125"," "," "," "," "," "," "
"0001010912 - ייעוץ","136","265","187","51","137.5","-78","70.6000390625"," "," "," "," "," "," "
"0001010913 - מבקר כספים - חשבות","50","51","27","-23","54","-24","52.9000390625"," "," "," "," "," "," "
"0001010915 - אמצעי בטחון","200","749","686","486","343","-63","91.600078125"," "," "," "," "," "," "
"0001010927 - שכ""ד-השתתפות באוצר","248","212","212","-36","85.5","0","100"," "," "," "," "," "," "
"0001010928 - שכר דירה","51","42","42","-9","82.400078125","0","100"," "," "," "," "," "," "
"0001010929 - ארנונה","551","626","624","73","113.200078125","-2","99.700078125"," "," "," "," "," "," "
"0001010930 - אחזקה","1373","1854","1737","364","126.5","-117","93.700078125"," "," "," "," "," "," "
"0001010931 - השת' גורמי חוץ","-603","-603","-431","172","71.5","172","71.5"," "," "," "," "," "," "
"0001010932 - שיפוץ תשתיות בית הנשיא","722","722","721","-1","99.900078125","-1","99.900078125"," "," "," "," "," "," "
"0001010934 - השתלמויות ורווחת","71","82","65","-6","91.5","-17","79.3000390625"," "," "," "," "," "," "
"0001010951 - דואר טלפונים ומשלוחים","705","636","510","-195","72.3000390625","-126","80.2000390625"," "," "," "," "," "," "
"0001010957 - מחשוב","200","470","379","179","189.5","-91","80.6000390625"," "," "," "," "," "," "
"0001010958 - השתתפות באוצר - מיחשוב","66","66","63","-3","95.5","-3","95.5"," "," "," "," "," "," "
